"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"IRL","Ireland","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",28.6346641705615,,
"IRL","Ireland","DEP","Deprivation","4_4","Satisfaction with time use","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",18.6523628798746,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2004","2004",25.013528139,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2005","2005",21.924398625,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",21.955215729,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",20.40924794,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",22.058823529,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",21.13599802,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",20.391577392,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",19.659666908,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",20,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",20.345901815,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",20.108141196,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",20.439189189,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",21.593332041,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",21.791789941,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",22.659192432,,
"ISR","Israel","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",24.318869828,,
"CHL","Chile","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",5.5555555556,,
"CHL","Chile","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",9.0909090909,,
"CHL","Chile","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",16,,
"CHL","Chile","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",10.666666667,,
"CHL","Chile","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",14.285714286,,
"CHL","Chile","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",12.5,,
"CHL","Chile","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",8.5964583333,,
"CRI","Costa Rica","DEP","Deprivation","6_1","Student skills (reading)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",33.5462185906421,,
"CHE","Switzerland","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",10.6857103914736,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2004","2004",10.762331839,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2005","2005",11.304347826,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",11.016949153,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",11.836734694,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",10.588235294,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",9.5419847328,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",9.3632958801,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",9.1575091575,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",9.2857142857,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",9.375,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",9.1525423729,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",8.3333333333,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",8.1699346405,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",7.3482428115,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",7.1428571429,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",7.5757575758,,
"SWE","Sweden","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",7.4183976261,,
"DNK","Denmark","DEP","Deprivation","6_3","Student skills (science)","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",8.14232609169279,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2004","2004",23.358740969,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2005","2005",22.0639582,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",21.718084024,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",21.634780707,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",21.857869108,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",20.686295954,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",19.231436918,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",18.246005203,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",17.783882784,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",17.482014388,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",17.382742571,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",17.101551481,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",16.796536797,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",16.534100525,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",16.310424203,,
"GBR","United Kingdom","AVERAGE","Average","2_2","Gender wage gap","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",16.099809282,,
